OrderID,Customer,Product,Category,Sales,Quantity,OrderDate,City,Region,Country,Latitude,Longitude
1816,Hannah,Printer,Accessories,598.31,3,03-04-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1817,Grace,Laptop,Accessories,964.28,10,01-08-2024,Toronto,Ontario,Canada,43.651,-79.347
1818,Jack,Laptop,Accessories,949.04,8,02-27-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1819,Alice,Laptop,Accessories,1394.12,4,01-07-2024,Toronto,Ontario,Canada,43.651,-79.347
1820,David,Smartwatch,Computers,491.65,4,02-05-2024,London,England,UK,51.5074,-0.1278
1821,Alice,Keyboard,Accessories,789.71,2,03-19-2024,Paris,Île-de-France,France,48.8566,2.3522
1822,Ava,Laptop,Accessories,1118.19,4,03-18-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1823,Olivia,Camera,Mobile Devices,501.5,10,01-12-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1824,Sophia,Laptop,Accessories,748.79,2,03-02-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1825,Liam,Laptop,Accessories,827.67,7,03-18-2024,Berlin,Berlin,Germany,52.52,13.405
1826,Hannah,Smartwatch,Computers,662.98,1,02-21-2024,London,England,UK,51.5074,-0.1278
1827,Grace,Laptop,Accessories,1079.23,10,02-27-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1828,Frank,Monitor,Computers,601.31,5,01-26-2024,Paris,Île-de-France,France,48.8566,2.3522
1829,Grace,Laptop,Accessories,1166.35,6,03-21-2024,Toronto,Ontario,Canada,43.651,-79.347
1830,Isaac,Printer,Accessories,273.8,7,03-27-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1831,Sophia,Monitor,Computers,585.73,9,01-18-2024,New York,New York,USA,40.7128,-74.006
1832,Jack,Phone,Electronics,1023.18,6,01-12-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1833,Jack,Mouse,Accessories,187.45,8,02-16-2024,Mumbai,Maharashtra,India,19.076,72.8777
1834,Sophia,Printer,Accessories,278.62,3,01-01-2024,Mumbai,Maharashtra,India,19.076,72.8777
1835,Emma,Headphones,Accessories,245.73,6,01-31-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1836,Emma,Laptop,Accessories,876.72,9,01-05-2024,New York,New York,USA,40.7128,-74.006
1837,Jack,Smartwatch,Computers,773.31,1,01-02-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1838,Liam,Mouse,Accessories,477.8,4,02-16-2024,Los Angeles,California,USA,34.0522,-118.2437
1839,Sophia,Smartwatch,Computers,339.04,5,03-22-2024,Berlin,Berlin,Germany,52.52,13.405
1840,Alice,Monitor,Computers,771.9,7,01-19-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1841,Sophia,Tablet,Accessories,798.76,8,03-07-2024,Toronto,Ontario,Canada,43.651,-79.347
1842,Jack,Headphones,Accessories,356.95,3,02-14-2024,Dubai,Dubai,UAE,25.276987,55.296249
1843,Frank,Printer,Accessories,400.03,10,02-17-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1844,Isaac,Monitor,Computers,1109.96,6,01-11-2024,Mumbai,Maharashtra,India,19.076,72.8777
1845,Jack,Camera,Mobile Devices,1467.69,9,03-10-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1846,Liam,Mouse,Accessories,314.64,10,01-06-2024,Paris,Île-de-France,France,48.8566,2.3522
1847,Frank,Mouse,Accessories,519.28,7,03-28-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1848,Charlie,Laptop,Accessories,1460.54,4,02-06-2024,Berlin,Berlin,Germany,52.52,13.405
1849,David,Headphones,Accessories,378.84,1,03-16-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1850,Olivia,Camera,Mobile Devices,1042.48,10,03-21-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1851,Hannah,Monitor,Computers,564.47,2,03-15-2024,London,England,UK,51.5074,-0.1278
1852,Hannah,Laptop,Accessories,1342.01,7,03-11-2024,Paris,Île-de-France,France,48.8566,2.3522
1853,Liam,Monitor,Computers,788.32,6,02-06-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1854,Frank,Headphones,Accessories,248.85,2,01-12-2024,Moscow,Moscow,Russia,55.7558,37.6173
1855,Ava,Laptop,Accessories,1493.47,2,01-18-2024,Dubai,Dubai,UAE,25.276987,55.296249
1856,Alice,Keyboard,Accessories,460.59,3,02-17-2024,Paris,Île-de-France,France,48.8566,2.3522
1857,Isaac,Camera,Mobile Devices,417.44,4,03-01-2024,Moscow,Moscow,Russia,55.7558,37.6173
1858,Alice,Headphones,Accessories,268.16,6,02-23-2024,London,England,UK,51.5074,-0.1278
1859,Frank,Mouse,Accessories,193.48,10,03-23-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1860,Alice,Monitor,Computers,1218.52,3,02-16-2024,London,England,UK,51.5074,-0.1278
1861,Charlie,Keyboard,Accessories,522.59,10,03-31-2024,Moscow,Moscow,Russia,55.7558,37.6173
1862,Noah,Mouse,Accessories,236.98,10,01-27-2024,Dubai,Dubai,UAE,25.276987,55.296249
1863,Hannah,Keyboard,Accessories,263.27,5,03-22-2024,London,England,UK,51.5074,-0.1278
1864,Emma,Monitor,Computers,751.31,10,02-11-2024,Toronto,Ontario,Canada,43.651,-79.347
1865,Liam,Headphones,Accessories,163.75,5,02-21-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1866,Liam,Camera,Mobile Devices,813.34,7,03-08-2024,Dubai,Dubai,UAE,25.276987,55.296249
1867,Emma,Headphones,Accessories,243.92,6,03-15-2024,Los Angeles,California,USA,34.0522,-118.2437
1868,Alice,Phone,Electronics,812.32,1,01-31-2024,Dubai,Dubai,UAE,25.276987,55.296249
1869,Olivia,Printer,Accessories,217.76,9,01-31-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1870,Noah,Camera,Mobile Devices,1033.36,9,02-26-2024,Moscow,Moscow,Russia,55.7558,37.6173
1871,Liam,Camera,Mobile Devices,788.19,9,02-04-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1872,Isaac,Printer,Accessories,415.37,3,02-29-2024,Toronto,Ontario,Canada,43.651,-79.347
1873,Alice,Smartwatch,Computers,414.99,2,02-10-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1874,Liam,Laptop,Accessories,659.18,2,03-01-2024,London,England,UK,51.5074,-0.1278
1875,Emma,Headphones,Accessories,154.85,5,01-26-2024,Paris,Île-de-France,France,48.8566,2.3522
1876,Liam,Printer,Accessories,365.96,6,01-31-2024,Berlin,Berlin,Germany,52.52,13.405
1877,Alice,Tablet,Accessories,628.67,7,03-11-2024,New York,New York,USA,40.7128,-74.006
1878,Ava,Headphones,Accessories,253.23,4,02-19-2024,Los Angeles,California,USA,34.0522,-118.2437
1879,Ava,Keyboard,Accessories,648.85,6,03-25-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1880,Liam,Headphones,Accessories,233.98,8,02-12-2024,Berlin,Berlin,Germany,52.52,13.405
1881,Alice,Phone,Electronics,1196.13,4,03-12-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1882,Grace,Tablet,Accessories,1111.48,2,03-29-2024,Los Angeles,California,USA,34.0522,-118.2437
1883,Liam,Camera,Mobile Devices,1154.03,3,03-24-2024,Berlin,Berlin,Germany,52.52,13.405
1884,Bob,Headphones,Accessories,387.6,3,03-07-2024,Moscow,Moscow,Russia,55.7558,37.6173
1885,Noah,Phone,Electronics,971.36,6,03-17-2024,Toronto,Ontario,Canada,43.651,-79.347
1886,Hannah,Headphones,Accessories,296.09,2,03-04-2024,Dubai,Dubai,UAE,25.276987,55.296249
1887,Ava,Smartwatch,Computers,457.1,6,01-31-2024,London,England,UK,51.5074,-0.1278
1888,David,Keyboard,Accessories,317.21,3,01-29-2024,Berlin,Berlin,Germany,52.52,13.405
1889,Grace,Camera,Mobile Devices,409.41,4,02-09-2024,Mumbai,Maharashtra,India,19.076,72.8777
1890,Ava,Keyboard,Accessories,171.9,4,03-10-2024,New York,New York,USA,40.7128,-74.006
1891,Sophia,Tablet,Accessories,546.71,2,02-21-2024,Paris,Île-de-France,France,48.8566,2.3522
1892,Charlie,Headphones,Accessories,302.59,7,03-22-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1893,Hannah,Tablet,Accessories,854.23,1,03-06-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1894,Charlie,Tablet,Accessories,1310.97,5,03-08-2024,Dubai,Dubai,UAE,25.276987,55.296249
1895,Charlie,Keyboard,Accessories,305.84,8,03-01-2024,New York,New York,USA,40.7128,-74.006
1896,David,Smartwatch,Computers,331.51,7,02-25-2024,New York,New York,USA,40.7128,-74.006
1897,Isaac,Mouse,Accessories,334.26,2,03-30-2024,London,England,UK,51.5074,-0.1278
1898,Ava,Camera,Mobile Devices,642.21,10,01-07-2024,London,England,UK,51.5074,-0.1278
1899,Jack,Phone,Electronics,1332.48,2,02-09-2024,Moscow,Moscow,Russia,55.7558,37.6173
1900,Bob,Keyboard,Accessories,675.26,6,01-17-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1901,Grace,Printer,Accessories,218.19,7,01-14-2024,New York,New York,USA,40.7128,-74.006
1902,Emma,Mouse,Accessories,351.09,8,01-04-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1903,Olivia,Monitor,Computers,721.25,1,01-04-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1904,Bob,Printer,Accessories,312.89,3,02-08-2024,New York,New York,USA,40.7128,-74.006
1905,Isaac,Phone,Electronics,1179.01,3,02-13-2024,London,England,UK,51.5074,-0.1278
1906,Grace,Tablet,Accessories,1238.96,3,02-16-2024,Dubai,Dubai,UAE,25.276987,55.296249
1907,Frank,Tablet,Accessories,1295.39,2,03-14-2024,Dubai,Dubai,UAE,25.276987,55.296249
1908,Sophia,Mouse,Accessories,335.3,10,03-15-2024,Mumbai,Maharashtra,India,19.076,72.8777
1909,Liam,Camera,Mobile Devices,597.08,4,01-08-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1910,David,Smartwatch,Computers,391.19,8,01-18-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1911,Hannah,Printer,Accessories,538.54,3,01-11-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1912,Noah,Laptop,Accessories,937.54,1,03-15-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1913,Hannah,Monitor,Computers,490.21,4,03-16-2024,Mumbai,Maharashtra,India,19.076,72.8777
1914,Ava,Camera,Mobile Devices,401.91,3,03-17-2024,London,England,UK,51.5074,-0.1278
1915,Olivia,Printer,Accessories,278.56,7,01-10-2024,Dubai,Dubai,UAE,25.276987,55.296249
1916,Charlie,Smartwatch,Computers,323.92,1,03-12-2024,Mumbai,Maharashtra,India,19.076,72.8777
1917,Noah,Phone,Electronics,512.4,2,01-16-2024,Dubai,Dubai,UAE,25.276987,55.296249
1918,Charlie,Camera,Mobile Devices,1004.85,7,01-06-2024,Mumbai,Maharashtra,India,19.076,72.8777
1919,Sophia,Keyboard,Accessories,894.74,10,02-23-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1920,Sophia,Mouse,Accessories,162.94,1,03-28-2024,London,England,UK,51.5074,-0.1278
1921,Hannah,Keyboard,Accessories,124.93,9,02-07-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1922,Emma,Smartwatch,Computers,300.94,1,02-14-2024,Berlin,Berlin,Germany,52.52,13.405
1923,Frank,Smartwatch,Computers,595.23,2,03-16-2024,Los Angeles,California,USA,34.0522,-118.2437
1924,Alice,Monitor,Computers,634.51,9,02-04-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1925,Frank,Mouse,Accessories,113.37,3,03-28-2024,London,England,UK,51.5074,-0.1278
1926,Emma,Laptop,Accessories,1589.76,4,01-14-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1927,Noah,Camera,Mobile Devices,928.87,2,02-10-2024,Mumbai,Maharashtra,India,19.076,72.8777
1928,Emma,Laptop,Accessories,928.89,7,02-08-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1929,Grace,Laptop,Accessories,1203.98,2,02-21-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1930,Olivia,Monitor,Computers,1053.73,3,01-16-2024,Paris,Île-de-France,France,48.8566,2.3522
1931,Olivia,Keyboard,Accessories,617.13,6,02-19-2024,Los Angeles,California,USA,34.0522,-118.2437
1932,David,Smartwatch,Computers,428.21,7,02-13-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1933,Alice,Laptop,Accessories,912.27,3,01-12-2024,Dubai,Dubai,UAE,25.276987,55.296249
1934,Alice,Tablet,Accessories,428.07,5,03-07-2024,Toronto,Ontario,Canada,43.651,-79.347
1935,Hannah,Tablet,Accessories,1093.24,3,03-28-2024,Paris,Île-de-France,France,48.8566,2.3522
1936,Emma,Headphones,Accessories,227.92,6,02-01-2024,Mumbai,Maharashtra,India,19.076,72.8777
1937,Olivia,Mouse,Accessories,117.31,5,01-09-2024,Berlin,Berlin,Germany,52.52,13.405
1938,Noah,Tablet,Accessories,1285.25,10,02-19-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1939,Charlie,Mouse,Accessories,309.55,6,03-19-2024,Dubai,Dubai,UAE,25.276987,55.296249
1940,Ava,Headphones,Accessories,396.11,7,03-09-2024,Berlin,Berlin,Germany,52.52,13.405
1941,Olivia,Laptop,Accessories,1545.8,2,02-13-2024,Moscow,Moscow,Russia,55.7558,37.6173
1942,Grace,Smartwatch,Computers,511.28,6,03-01-2024,Moscow,Moscow,Russia,55.7558,37.6173
1943,Olivia,Phone,Electronics,937.07,8,01-26-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1944,Grace,Printer,Accessories,420.56,7,01-13-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1945,Frank,Phone,Electronics,914.76,8,03-17-2024,Paris,Île-de-France,France,48.8566,2.3522
1946,Bob,Phone,Electronics,980.52,2,01-18-2024,London,England,UK,51.5074,-0.1278
1947,Alice,Headphones,Accessories,296.38,1,03-28-2024,Toronto,Ontario,Canada,43.651,-79.347
1948,Hannah,Keyboard,Accessories,764.01,9,03-10-2024,Dubai,Dubai,UAE,25.276987,55.296249
1949,Sophia,Laptop,Accessories,654.65,6,02-16-2024,Berlin,Berlin,Germany,52.52,13.405
1950,Olivia,Phone,Electronics,570.9,2,03-31-2024,Dubai,Dubai,UAE,25.276987,55.296249
1951,Alice,Phone,Electronics,1109.26,7,02-19-2024,Moscow,Moscow,Russia,55.7558,37.6173
1952,Alice,Monitor,Computers,414.9,7,02-03-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1953,Ava,Smartwatch,Computers,730.35,2,03-11-2024,London,England,UK,51.5074,-0.1278
1954,Olivia,Keyboard,Accessories,898.25,8,03-24-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1955,Sophia,Headphones,Accessories,212.71,3,03-28-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
1956,Ava,Printer,Accessories,531.31,10,03-31-2024,New York,New York,USA,40.7128,-74.006
1957,Olivia,Mouse,Accessories,484.31,1,01-26-2024,Berlin,Berlin,Germany,52.52,13.405
1958,Jack,Headphones,Accessories,238.18,7,01-18-2024,New York,New York,USA,40.7128,-74.006
1959,Hannah,Printer,Accessories,339.44,3,01-27-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1960,Noah,Headphones,Accessories,170.89,2,03-16-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1961,Emma,Headphones,Accessories,338.6,3,03-04-2024,Berlin,Berlin,Germany,52.52,13.405
1962,Emma,Printer,Accessories,428.83,6,03-17-2024,Mumbai,Maharashtra,India,19.076,72.8777
1963,Alice,Smartwatch,Computers,587.87,8,01-11-2024,London,England,UK,51.5074,-0.1278
1964,Charlie,Printer,Accessories,455.03,9,02-08-2024,Paris,Île-de-France,France,48.8566,2.3522
1965,Ava,Keyboard,Accessories,363.47,9,03-05-2024,Los Angeles,California,USA,34.0522,-118.2437
1966,Hannah,Headphones,Accessories,179.25,6,01-21-2024,Toronto,Ontario,Canada,43.651,-79.347
1967,Frank,Camera,Mobile Devices,619.71,3,01-02-2024,Berlin,Berlin,Germany,52.52,13.405
1968,Emma,Monitor,Computers,963.52,4,01-30-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1969,Sophia,Laptop,Accessories,971.67,5,02-06-2024,New York,New York,USA,40.7128,-74.006
1970,Emma,Laptop,Accessories,988.67,6,01-13-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1971,Grace,Keyboard,Accessories,685.73,9,01-17-2024,London,England,UK,51.5074,-0.1278
1972,Hannah,Keyboard,Accessories,487.67,6,01-30-2024,London,England,UK,51.5074,-0.1278
1973,Alice,Phone,Electronics,1475.19,5,03-18-2024,Paris,Île-de-France,France,48.8566,2.3522
1974,Charlie,Camera,Mobile Devices,1172.69,1,01-06-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1975,Grace,Printer,Accessories,254.77,2,03-07-2024,Paris,Île-de-France,France,48.8566,2.3522
1976,Hannah,Mouse,Accessories,330.3,9,02-06-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1977,Sophia,Laptop,Accessories,762.09,10,01-17-2024,Berlin,Berlin,Germany,52.52,13.405
1978,David,Tablet,Accessories,1199.11,5,03-04-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1979,Liam,Keyboard,Accessories,578.77,5,01-08-2024,Berlin,Berlin,Germany,52.52,13.405
1980,Isaac,Printer,Accessories,311.01,5,01-06-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1981,Frank,Camera,Mobile Devices,1383.85,7,03-12-2024,Los Angeles,California,USA,34.0522,-118.2437
1982,Alice,Camera,Mobile Devices,684.67,8,01-10-2024,Toronto,Ontario,Canada,43.651,-79.347
1983,Hannah,Smartwatch,Computers,410.9,1,03-25-2024,Moscow,Moscow,Russia,55.7558,37.6173
1984,Hannah,Smartwatch,Computers,717.66,9,03-01-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1985,Noah,Smartwatch,Computers,676.99,6,02-06-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1986,Ava,Printer,Accessories,462.89,9,02-26-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1987,Jack,Phone,Electronics,1138.65,8,03-22-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
1988,Olivia,Printer,Accessories,252.19,7,03-31-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
1989,Noah,Laptop,Accessories,911.18,6,03-22-2024,Dubai,Dubai,UAE,25.276987,55.296249
1990,Frank,Keyboard,Accessories,734.39,8,03-18-2024,Toronto,Ontario,Canada,43.651,-79.347
1991,Isaac,Mouse,Accessories,315.6,5,03-08-2024,London,England,UK,51.5074,-0.1278
1992,Jack,Smartwatch,Computers,573.83,6,02-06-2024,Los Angeles,California,USA,34.0522,-118.2437
1993,Alice,Keyboard,Accessories,534.38,3,02-11-2024,Mumbai,Maharashtra,India,19.076,72.8777
1994,David,Camera,Mobile Devices,463.36,5,03-14-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
1995,Grace,Laptop,Accessories,1512.84,1,02-12-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1996,Bob,Tablet,Accessories,950.31,2,02-09-2024,Singapore,Central Region,Singapore,1.3521,103.8198
1997,Ava,Mouse,Accessories,420.49,4,01-13-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
1998,Charlie,Headphones,Accessories,304.16,6,01-22-2024,London,England,UK,51.5074,-0.1278
1999,Ava,Laptop,Accessories,1205.74,10,02-02-2024,London,England,UK,51.5074,-0.1278
2000,Olivia,Printer,Accessories,320.26,5,02-13-2024,Paris,Île-de-France,France,48.8566,2.3522
2001,Sophia,Monitor,Computers,1005.25,4,01-06-2024,Mumbai,Maharashtra,India,19.076,72.8777
2002,Ava,Headphones,Accessories,219.48,1,03-20-2024,Los Angeles,California,USA,34.0522,-118.2437
2003,Frank,Keyboard,Accessories,246.36,2,03-11-2024,Mumbai,Maharashtra,India,19.076,72.8777
2004,Bob,Keyboard,Accessories,636.26,5,01-21-2024,Toronto,Ontario,Canada,43.651,-79.347
2005,Liam,Headphones,Accessories,111.57,9,02-05-2024,Dubai,Dubai,UAE,25.276987,55.296249
2006,David,Phone,Electronics,1281.34,10,02-16-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
2007,Noah,Mouse,Accessories,361.71,3,02-25-2024,Dubai,Dubai,UAE,25.276987,55.296249
2008,Bob,Monitor,Computers,639.18,9,03-14-2024,Paris,Île-de-France,France,48.8566,2.3522
2009,Jack,Headphones,Accessories,210.36,2,01-27-2024,London,England,UK,51.5074,-0.1278
2010,Liam,Smartwatch,Computers,735.49,6,01-27-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
2011,Ava,Headphones,Accessories,347.5,8,03-03-2024,London,England,UK,51.5074,-0.1278
2012,Liam,Smartwatch,Computers,608.72,5,03-19-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
2013,Charlie,Headphones,Accessories,111.69,1,02-05-2024,Los Angeles,California,USA,34.0522,-118.2437
2014,Hannah,Laptop,Accessories,1112.32,9,03-24-2024,Sydney,New South Wales,Australia,-33.8688,151.2093
2015,Alice,Laptop,Accessories,996.49,3,03-06-2024,Berlin,Berlin,Germany,52.52,13.405
2016,Grace,Tablet,Accessories,1098.16,7,03-16-2024,London,England,UK,51.5074,-0.1278
2017,Isaac,Camera,Mobile Devices,1030.89,8,03-01-2024,Toronto,Ontario,Canada,43.651,-79.347
2018,Liam,Monitor,Computers,960.97,2,02-25-2024,London,England,UK,51.5074,-0.1278
2019,Grace,Mouse,Accessories,226.99,6,02-27-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
2020,Bob,Smartwatch,Computers,779.86,2,01-03-2024,Los Angeles,California,USA,34.0522,-118.2437
2021,Grace,Tablet,Accessories,1368.1,9,01-15-2024,Moscow,Moscow,Russia,55.7558,37.6173
2022,Liam,Printer,Accessories,222.02,4,02-02-2024,Moscow,Moscow,Russia,55.7558,37.6173
2023,Liam,Monitor,Computers,494.16,8,03-01-2024,Paris,Île-de-France,France,48.8566,2.3522
2024,Liam,Mouse,Accessories,587.13,9,01-30-2024,Moscow,Moscow,Russia,55.7558,37.6173
2025,Jack,Laptop,Accessories,977.79,5,03-24-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
2026,Olivia,Smartwatch,Computers,700.03,10,02-03-2024,Dubai,Dubai,UAE,25.276987,55.296249
2027,Emma,Headphones,Accessories,187.73,5,03-03-2024,Toronto,Ontario,Canada,43.651,-79.347
2028,Ava,Laptop,Accessories,923.19,5,02-11-2024,Toronto,Ontario,Canada,43.651,-79.347
2029,Bob,Headphones,Accessories,178.62,6,01-19-2024,Los Angeles,California,USA,34.0522,-118.2437
2030,Sophia,Printer,Accessories,478.99,7,02-23-2024,Los Angeles,California,USA,34.0522,-118.2437
2031,Hannah,Headphones,Accessories,111.73,8,02-06-2024,Los Angeles,California,USA,34.0522,-118.2437
2032,Frank,Monitor,Computers,462.82,6,03-08-2024,Cape Town,Western Cape,South Africa,-33.9249,18.4241
2033,Frank,Tablet,Accessories,921.49,10,03-21-2024,Dubai,Dubai,UAE,25.276987,55.296249
2034,Ava,Headphones,Accessories,390.69,2,02-12-2024,Toronto,Ontario,Canada,43.651,-79.347
2035,Frank,Smartwatch,Computers,690.0,4,01-29-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
2036,Grace,Tablet,Accessories,734.42,10,01-01-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
2037,Sophia,Monitor,Computers,1126.12,10,01-07-2024,Singapore,Central Region,Singapore,1.3521,103.8198
2038,Alice,Monitor,Computers,405.5,6,03-17-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
2039,Liam,Camera,Mobile Devices,1453.99,8,01-09-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
2040,Bob,Tablet,Accessories,465.24,3,01-23-2024,Toronto,Ontario,Canada,43.651,-79.347
2041,Liam,Smartwatch,Computers,447.72,2,02-05-2024,Mexico City,Mexico City,Mexico,19.4326,-99.1332
2042,Hannah,Monitor,Computers,1015.33,9,03-12-2024,Tokyo,Tokyo,Japan,35.6895,139.6917
2043,Liam,Printer,Accessories,523.29,6,03-15-2024,Los Angeles,California,USA,34.0522,-118.2437
2044,Olivia,Camera,Mobile Devices,364.32,8,02-01-2024,Singapore,Central Region,Singapore,1.3521,103.8198
2045,Noah,Printer,Accessories,254.38,5,03-09-2024,New York,New York,USA,40.7128,-74.006
2046,Sophia,Camera,Mobile Devices,471.7,6,01-22-2024,São Paulo,São Paulo,Brazil,-23.5505,-46.6333
2047,Noah,Headphones,Accessories,288.79,1,03-18-2024,Dubai,Dubai,UAE,25.276987,55.296249
2048,David,Tablet,Accessories,1280.65,9,02-12-2024,Los Angeles,California,USA,34.0522,-118.2437
2049,Emma,Tablet,Accessories,549.33,8,03-09-2024,Los Angeles,California,USA,34.0522,-118.2437
2050,Noah,Phone,Electronics,563.26,1,03-16-2024,London,England,UK,51.5074,-0.1278
